Permutation,Candidates identified once (n),Candidates identified repeatedly (n),Proportion identified repeatedly
7356,517,132,0.2033898305084746
7357,478,160,0.2507836990595611
7358,504,149,0.22817764165390506
7359,514,139,0.21286370597243492
7360,513,137,0.21076923076923076
7361,524,138,0.2084592145015106
7362,515,140,0.21374045801526717
7363,490,143,0.2259083728278041
7364,510,130,0.203125
7365,508,129,0.20251177394034536
7366,511,138,0.21263482280431434
7367,481,151,0.2389240506329114
7368,497,144,0.22464898595943839
7369,506,142,0.2191358024691358
7370,521,124,0.19224806201550387
7371,507,144,0.22119815668202766
7372,500,136,0.2138364779874214
7373,527,131,0.19908814589665655
7374,490,139,0.22098569157392686
7375,518,140,0.2127659574468085
7376,512,130,0.20249221183800623
7377,505,131,0.2059748427672956
7378,523,124,0.19165378670788252
7379,490,138,0.2197452229299363
7380,486,147,0.23222748815165878
7381,497,143,0.2234375
7382,507,138,0.21395348837209302
7383,513,132,0.20465116279069767
7384,505,140,0.21705426356589147
7385,517,127,0.1972049689440994
7386,493,143,0.2248427672955975
7387,487,153,0.2390625
7388,500,140,0.21875
7389,531,126,0.1917808219178082
7390,539,114,0.17457886676875958
7391,503,144,0.22256568778979907
7392,484,145,0.23052464228934816
7393,503,144,0.22256568778979907
7394,490,145,0.2283464566929134
7395,497,135,0.21360759493670886
7396,489,142,0.22503961965134706
7397,514,134,0.20679012345679013
7398,500,143,0.2223950233281493
7399,503,140,0.2177293934681182
7400,504,131,0.2062992125984252
7401,505,144,0.2218798151001541
7402,489,148,0.23233908948194662
7403,506,132,0.20689655172413793
7404,500,138,0.21630094043887146
7405,522,130,0.19938650306748465
7406,511,138,0.21263482280431434
7407,508,150,0.22796352583586627
7408,505,139,0.21583850931677018
7409,516,134,0.20615384615384616
7410,501,138,0.215962441314554
7411,521,132,0.20214395099540583
7412,498,143,0.22308892355694226
7413,515,136,0.20890937019969277
7414,511,132,0.2052877138413686
7415,487,149,0.23427672955974843
7416,515,135,0.2076923076923077
7417,498,143,0.22308892355694226
7418,513,135,0.20833333333333334
7419,490,143,0.2259083728278041
7420,515,125,0.1953125
7421,509,139,0.21450617283950618
7422,508,132,0.20625
7423,497,142,0.2222222222222222
7424,506,135,0.21060842433697347
7425,519,131,0.20153846153846153
7426,505,137,0.21339563862928349
7427,492,131,0.2102728731942215
7428,486,145,0.22979397781299524
7429,506,132,0.20689655172413793
7430,508,141,0.2172573189522342
7431,519,126,0.19534883720930232
7432,499,136,0.2141732283464567
7433,503,151,0.2308868501529052
7434,510,138,0.21296296296296297
7435,522,127,0.19568567026194145
7436,517,137,0.20948012232415902
7437,498,143,0.22308892355694226
7438,516,141,0.2146118721461187
7439,494,146,0.228125
7440,511,135,0.2089783281733746
7441,498,143,0.22308892355694226
7442,500,139,0.21752738654147105
7443,511,130,0.20280811232449297
7444,511,140,0.21505376344086022
7445,483,155,0.24294670846394983
7446,505,133,0.2084639498432602
7447,498,135,0.2132701421800948
7448,495,134,0.21303656597774245
7449,496,146,0.22741433021806853
7450,524,135,0.20485584218512898
7451,496,141,0.22135007849293564
7452,499,132,0.2091917591125198
7453,497,141,0.22100313479623823
7454,503,142,0.22015503875968992
7455,488,147,0.231496062992126
7456,494,144,0.22570532915360503
7457,482,147,0.23370429252782193
7458,516,127,0.19751166407465007
7459,505,134,0.20970266040688576
7460,509,128,0.20094191522762953
7461,494,148,0.23052959501557632
7462,495,142,0.22291993720565148
7463,505,137,0.21339563862928349
7464,498,135,0.2132701421800948
7465,498,135,0.2132701421800948
7466,505,144,0.2218798151001541
7467,508,133,0.20748829953198128
7468,505,135,0.2109375
7469,495,147,0.22897196261682243
7470,495,140,0.2204724409448819
7471,502,137,0.21439749608763695
7472,495,141,0.22169811320754718
7473,519,121,0.1890625
7474,522,128,0.19692307692307692
7475,506,139,0.21550387596899226
7476,525,138,0.2081447963800905
7477,528,127,0.19389312977099238
7478,516,137,0.20980091883614088
7479,529,123,0.18865030674846625
7480,479,148,0.23604465709728867
7481,488,143,0.2266244057052298
7482,532,133,0.2
7483,528,130,0.19756838905775076
7484,515,138,0.2113323124042879
7485,497,142,0.2222222222222222
7486,481,153,0.24132492113564669
7487,509,142,0.21812596006144394
7488,490,154,0.2391304347826087
7489,507,129,0.2028301886792453
7490,508,134,0.2087227414330218
7491,488,148,0.23270440251572327
7492,495,140,0.2204724409448819
7493,494,143,0.22448979591836735
7494,497,151,0.2330246913580247
7495,497,150,0.23183925811437403
7496,525,123,0.18981481481481483
7497,498,135,0.2132701421800948
7498,497,137,0.21608832807570977
7499,506,137,0.2130637636080871
7500,520,139,0.2109256449165402
7501,488,150,0.23510971786833856
7502,508,141,0.2172573189522342
7503,491,149,0.2328125
7504,475,143,0.2313915857605178
7505,529,133,0.20090634441087613
7506,516,137,0.20980091883614088
7507,510,136,0.21052631578947367
7508,508,139,0.21483771251931993
7509,497,135,0.21360759493670886
7510,505,147,0.2254601226993865
7511,488,147,0.231496062992126
7512,507,136,0.2115085536547434
7513,537,129,0.19369369369369369
7514,506,139,0.21550387596899226
7515,515,137,0.21012269938650308
7516,505,136,0.2121684867394696
7517,504,143,0.22102009273570325
7518,495,143,0.22413793103448276
7519,507,141,0.2175925925925926
7520,525,123,0.18981481481481483
7521,489,144,0.22748815165876776
7522,505,136,0.2121684867394696
7523,510,132,0.205607476635514
7524,503,135,0.2115987460815047
7525,509,135,0.2096273291925466
7526,503,146,0.22496147919876733
7527,505,133,0.2084639498432602
7528,511,139,0.21384615384615385
7529,520,133,0.20367534456355282
7530,496,136,0.21518987341772153
7531,512,130,0.20249221183800623
7532,492,147,0.2300469483568075
7533,486,148,0.2334384858044164
7534,505,125,0.1984126984126984
7535,513,123,0.19339622641509435
7536,510,145,0.22137404580152673
7537,482,148,0.23492063492063492
7538,518,137,0.20916030534351146
7539,535,126,0.19062027231467474
7540,502,135,0.2119309262166405
7541,516,123,0.19248826291079812
7542,503,134,0.21036106750392464
7543,489,143,0.22626582278481014
7544,503,130,0.20537124802527645
7545,494,146,0.228125
7546,472,146,0.23624595469255663
7547,508,132,0.20625
7548,496,143,0.2237871674491393
7549,513,137,0.21076923076923076
7550,506,141,0.21792890262751158
7551,519,134,0.20520673813169985
7552,519,131,0.20153846153846153
7553,497,151,0.2330246913580247
7554,503,134,0.21036106750392464
7555,495,144,0.22535211267605634
7556,484,153,0.2401883830455259
7557,476,149,0.2384
7558,512,131,0.20373250388802489
7559,502,137,0.21439749608763695
7560,519,124,0.19284603421461896
7561,510,132,0.205607476635514
7562,475,159,0.250788643533123
7563,509,130,0.20344287949921752
7564,499,143,0.22274143302180685
7565,497,137,0.21608832807570977
7566,514,133,0.20556414219474498
7567,526,129,0.1969465648854962
7568,494,141,0.2220472440944882
7569,489,146,0.22992125984251968
7570,552,113,0.1699248120300752
7571,502,137,0.21439749608763695
7572,509,135,0.2096273291925466
7573,513,140,0.21439509954058192
7574,513,138,0.2119815668202765
7575,511,137,0.21141975308641975
7576,502,138,0.215625
7577,511,135,0.2089783281733746
7578,514,135,0.20801232665639446
7579,495,142,0.22291993720565148
7580,504,135,0.2112676056338028
7581,497,137,0.21608832807570977
7582,496,146,0.22741433021806853
7583,519,131,0.20153846153846153
7584,489,144,0.22748815165876776
7585,504,139,0.2161741835147745
7586,514,130,0.20186335403726707
7587,501,140,0.21840873634945399
7588,501,146,0.22565687789799072
7589,508,139,0.21483771251931993
7590,498,136,0.21451104100946372
7591,506,135,0.21060842433697347
7592,489,139,0.2213375796178344
7593,474,160,0.25236593059936907
7594,509,130,0.20344287949921752
7595,510,142,0.21779141104294478
7596,516,132,0.2037037037037037
7597,512,140,0.2147239263803681
7598,504,131,0.2062992125984252
7599,477,149,0.2380191693290735
7600,486,150,0.2358490566037736
7601,492,131,0.2102728731942215
7602,492,141,0.22274881516587677
7603,510,142,0.21779141104294478
7604,527,132,0.20030349013657056
7605,498,140,0.219435736677116
7606,519,135,0.20642201834862386
7607,505,137,0.21339563862928349
7608,530,138,0.20658682634730538
7609,521,130,0.19969278033794163
7610,510,126,0.19811320754716982
7611,518,136,0.20795107033639143
7612,490,152,0.2367601246105919
7613,501,137,0.21473354231974923
7614,506,138,0.21428571428571427
7615,499,145,0.2251552795031056
7616,515,138,0.2113323124042879
7617,499,143,0.22274143302180685
7618,500,140,0.21875
7619,491,140,0.2218700475435816
7620,512,136,0.20987654320987653
7621,517,135,0.20705521472392638
7622,499,135,0.21293375394321767
7623,523,123,0.19040247678018576
7624,508,134,0.2087227414330218
7625,540,125,0.18796992481203006
7626,496,132,0.21019108280254778
7627,496,137,0.21642969984202212
7628,509,135,0.2096273291925466
7629,519,122,0.19032761310452417
7630,507,145,0.2223926380368098
7631,523,129,0.19785276073619631
7632,504,141,0.2186046511627907
7633,513,131,0.20341614906832298
7634,504,131,0.2062992125984252
7635,494,145,0.2269170579029734
7636,490,146,0.22955974842767296
7637,494,139,0.21958925750394945
7638,520,135,0.20610687022900764
7639,510,135,0.20930232558139536
7640,500,137,0.2150706436420722
7641,504,134,0.21003134796238246
7642,512,136,0.20987654320987653
7643,517,129,0.1996904024767802
7644,498,141,0.22065727699530516
7645,504,137,0.21372854914196568
7646,495,141,0.22169811320754718
7647,514,132,0.2043343653250774
7648,492,147,0.2300469483568075
7649,522,133,0.20305343511450383
7650,514,128,0.19937694704049844
7651,504,141,0.2186046511627907
7652,487,145,0.22943037974683544
7653,524,132,0.20121951219512196
7654,509,148,0.2252663622526636
7655,487,152,0.2378716744913928
7656,528,140,0.20958083832335328
7657,505,127,0.20094936708860758
7658,495,139,0.2192429022082019
7659,492,155,0.23956723338485317
7660,525,133,0.20212765957446807
7661,515,134,0.20647149460708783
7662,493,142,0.22362204724409449
7663,491,145,0.2279874213836478
7664,502,148,0.2276923076923077
7665,509,135,0.2096273291925466
7666,488,142,0.2253968253968254
7667,522,127,0.19568567026194145
7668,495,136,0.21553090332805072
7669,497,137,0.21608832807570977
7670,504,147,0.22580645161290322
7671,514,128,0.19937694704049844
7672,508,134,0.2087227414330218
7673,512,136,0.20987654320987653
7674,512,141,0.21592649310872894
7675,490,139,0.22098569157392686
7676,512,137,0.2110939907550077
7677,514,140,0.21406727828746178
7678,506,140,0.21671826625386997
7679,505,140,0.21705426356589147
7680,508,140,0.21604938271604937
7681,509,146,0.22290076335877862
7682,502,131,0.20695102685624012
7683,494,147,0.22932917316692666
7684,508,139,0.21483771251931993
7685,538,133,0.19821162444113263
7686,523,138,0.2087745839636914
7687,522,129,0.19815668202764977
7688,510,134,0.2080745341614907
7689,512,135,0.20865533230293662
7690,501,140,0.21840873634945399
7691,525,134,0.20333839150227617
7692,510,136,0.21052631578947367
7693,528,132,0.2
7694,530,133,0.20060331825037708
7695,515,132,0.20401854714064915
7696,495,144,0.22535211267605634
7697,500,133,0.21011058451816747
7698,510,136,0.21052631578947367
7699,501,142,0.2208398133748056
7700,504,140,0.21739130434782608
7701,503,140,0.2177293934681182
7702,505,140,0.21705426356589147
7703,485,149,0.23501577287066247
7704,496,133,0.21144674085850557
7705,513,134,0.2071097372488408
7706,486,148,0.2334384858044164
7707,495,147,0.22897196261682243
7708,497,139,0.21855345911949686
7709,495,143,0.22413793103448276
7710,504,141,0.2186046511627907
7711,526,132,0.2006079027355623
7712,506,143,0.22033898305084745
7713,488,144,0.22784810126582278
7714,524,132,0.20121951219512196
7715,496,140,0.22012578616352202
7716,493,146,0.22848200312989045
7717,505,141,0.21826625386996903
7718,524,133,0.2024353120243531
7719,507,141,0.2175925925925926
7720,500,130,0.20634920634920634
7721,509,125,0.1971608832807571
7722,508,142,0.21846153846153846
7723,508,141,0.2172573189522342
7724,501,139,0.2171875
7725,508,137,0.2124031007751938
7726,498,142,0.221875
7727,518,131,0.20184899845916796
7728,509,134,0.208398133748056
7729,506,133,0.2081377151799687
7730,495,140,0.2204724409448819
7731,495,146,0.22776911076443057
7732,494,145,0.2269170579029734
7733,524,126,0.19384615384615383
7734,491,148,0.23161189358372458
7735,512,127,0.19874804381846636
7736,544,122,0.1831831831831832
7737,514,122,0.1918238993710692
7738,508,137,0.2124031007751938
7739,494,142,0.22327044025157233
7740,507,127,0.20031545741324921
7741,509,136,0.21085271317829457
7742,517,130,0.2009273570324575
7743,516,131,0.20247295208655333
7744,506,135,0.21060842433697347
7745,517,122,0.19092331768388107
7746,487,150,0.23547880690737832
7747,509,130,0.20344287949921752
7748,507,135,0.2102803738317757
7749,503,138,0.21528861154446177
7750,514,129,0.2006220839813375
7751,507,136,0.2115085536547434
7752,502,142,0.2204968944099379
7753,504,138,0.21495327102803738
7754,492,145,0.22762951334379905
7755,519,127,0.19659442724458204
7756,501,138,0.215962441314554
7757,496,143,0.2237871674491393
7758,489,150,0.2347417840375587
7759,508,139,0.21483771251931993
7760,493,135,0.21496815286624205
7761,515,134,0.20647149460708783
7762,519,136,0.20763358778625954
7763,507,130,0.20408163265306123
7764,519,136,0.20763358778625954
7765,495,139,0.2192429022082019
7766,511,137,0.21141975308641975
7767,508,133,0.20748829953198128
7768,541,117,0.1778115501519757
7769,505,139,0.21583850931677018
7770,508,133,0.20748829953198128
7771,502,144,0.22291021671826625
7772,499,140,0.2190923317683881
7773,536,119,0.18167938931297709
7774,492,151,0.23483670295489892
7775,505,133,0.2084639498432602
7776,486,143,0.2273449920508744
7777,499,130,0.2066772655007949
7778,508,134,0.2087227414330218
7779,501,141,0.21962616822429906
7780,510,131,0.20436817472698907
7781,500,143,0.2223950233281493
7782,517,135,0.20705521472392638
7783,516,128,0.19875776397515527
7784,488,146,0.2302839116719243
7785,502,127,0.20190779014308427
7786,487,145,0.22943037974683544
7787,492,149,0.23244929797191888
7788,522,136,0.2066869300911854
7789,518,133,0.20430107526881722
7790,506,132,0.20689655172413793
7791,519,134,0.20520673813169985
7792,501,134,0.2110236220472441
7793,479,140,0.22617124394184168
7794,519,131,0.20153846153846153
7795,513,135,0.20833333333333334
7796,496,141,0.22135007849293564
7797,504,144,0.2222222222222222
7798,501,137,0.21473354231974923
7799,506,140,0.21671826625386997
7800,498,139,0.21821036106750394
7801,506,139,0.21550387596899226
7802,503,139,0.21651090342679127
7803,490,136,0.21725239616613418
7804,498,145,0.2255054432348367
7805,497,147,0.22826086956521738
7806,499,131,0.20793650793650795
7807,509,142,0.21812596006144394
7808,507,129,0.2028301886792453
7809,497,142,0.2222222222222222
7810,515,134,0.20647149460708783
7811,500,140,0.21875
7812,517,132,0.2033898305084746
7813,486,156,0.24299065420560748
7814,491,140,0.2218700475435816
7815,494,140,0.22082018927444794
7816,498,131,0.2082670906200318
7817,511,133,0.20652173913043478
7818,505,137,0.21339563862928349
7819,487,149,0.23427672955974843
7820,506,126,0.19936708860759494
7821,497,151,0.2330246913580247
7822,520,136,0.2073170731707317
7823,517,134,0.20583717357910905
7824,521,136,0.2070015220700152
7825,490,134,0.21474358974358973
7826,511,141,0.21625766871165644
7827,507,131,0.20532915360501566
7828,507,136,0.2115085536547434
7829,493,139,0.2199367088607595
7830,511,140,0.21505376344086022
7831,482,143,0.2288
7832,493,140,0.2211690363349131
7833,489,137,0.21884984025559107
7834,501,130,0.20602218700475436
7835,498,138,0.2169811320754717
7836,531,136,0.20389805097451275
7837,499,147,0.22755417956656346
7838,500,141,0.21996879875195008
7839,493,140,0.2211690363349131
7840,531,128,0.19423368740515934
7841,507,131,0.20532915360501566
7842,502,141,0.2192846034214619
7843,491,137,0.21815286624203822
7844,496,143,0.2237871674491393
7845,494,148,0.23052959501557632
7846,514,130,0.20186335403726707
7847,499,144,0.223950233281493
7848,500,135,0.2125984251968504
7849,515,133,0.2052469135802469
7850,494,143,0.22448979591836735
7851,517,131,0.2021604938271605
7852,520,130,0.2
7853,504,139,0.2161741835147745
7854,502,139,0.21684867394695787
7855,491,144,0.22677165354330708
7856,502,139,0.21684867394695787
7857,503,147,0.22615384615384615
7858,525,126,0.1935483870967742
7859,497,143,0.2234375
7860,512,139,0.21351766513056836
7861,495,142,0.22291993720565148
7862,507,134,0.20904836193447737
7863,493,135,0.21496815286624205
7864,517,130,0.2009273570324575
7865,522,142,0.21385542168674698
7866,518,135,0.20673813169984687
7867,512,135,0.20865533230293662
7868,513,135,0.20833333333333334
7869,509,126,0.1984251968503937
7870,499,145,0.2251552795031056
7871,507,131,0.20532915360501566
7872,502,132,0.2082018927444795
7873,511,138,0.21263482280431434
7874,509,140,0.21571648690292758
7875,497,137,0.21608832807570977
7876,518,126,0.1956521739130435
7877,534,126,0.19090909090909092
7878,502,134,0.21069182389937108
7879,504,136,0.2125
7880,498,141,0.22065727699530516
7881,506,140,0.21671826625386997
7882,514,139,0.21286370597243492
7883,501,142,0.2208398133748056
7884,500,135,0.2125984251968504
7885,496,143,0.2237871674491393
7886,512,132,0.20496894409937888
7887,489,141,0.22380952380952382
7888,504,138,0.21495327102803738
7889,476,155,0.24564183835182252
7890,492,148,0.23125
7891,506,132,0.20689655172413793
7892,500,139,0.21752738654147105
7893,507,135,0.2102803738317757
7894,500,143,0.2223950233281493
7895,501,141,0.21962616822429906
7896,520,133,0.20367534456355282
7897,515,140,0.21374045801526717
7898,542,129,0.19225037257824143
7899,505,134,0.20970266040688576
7900,503,139,0.21651090342679127
7901,502,136,0.21316614420062696
7902,519,136,0.20763358778625954
7903,509,131,0.2046875
7904,512,135,0.20865533230293662
7905,519,136,0.20763358778625954
7906,502,138,0.215625
7907,496,136,0.21518987341772153
7908,495,142,0.22291993720565148
7909,510,132,0.205607476635514
7910,491,139,0.22063492063492063
7911,508,135,0.2099533437013997
7912,483,141,0.22596153846153846
7913,485,142,0.22647527910685805
7914,501,139,0.2171875
7915,513,141,0.21559633027522937
7916,466,152,0.2459546925566343
7917,493,146,0.22848200312989045
7918,522,138,0.20909090909090908
7919,503,144,0.22256568778979907
7920,505,132,0.20722135007849293
7921,508,146,0.22324159021406728
7922,492,137,0.2178060413354531
7923,497,133,0.2111111111111111
7924,519,128,0.19783616692426584
7925,519,133,0.20398773006134968
7926,505,134,0.20970266040688576
7927,500,139,0.21752738654147105
7928,513,135,0.20833333333333334
7929,498,137,0.215748031496063
7930,515,131,0.20278637770897834
7931,508,139,0.21483771251931993
7932,515,140,0.21374045801526717
7933,495,144,0.22535211267605634
7934,496,137,0.21642969984202212
7935,496,139,0.2188976377952756
7936,497,146,0.22706065318818042
7937,504,144,0.2222222222222222
7938,510,141,0.21658986175115208
7939,511,127,0.19905956112852666
7940,510,133,0.20684292379471228
7941,508,136,0.2111801242236025
7942,529,125,0.191131498470948
7943,535,114,0.17565485362095531
7944,495,136,0.21553090332805072
7945,522,135,0.2054794520547945
7946,501,136,0.21350078492935637
7947,494,142,0.22327044025157233
7948,489,142,0.22503961965134706
7949,500,140,0.21875
7950,524,139,0.2096530920060332
7951,498,144,0.22429906542056074
7952,489,143,0.22626582278481014
7953,501,134,0.2110236220472441
7954,516,135,0.2073732718894009
7955,503,136,0.21283255086071987
7956,528,124,0.1901840490797546
7957,534,124,0.1884498480243161
7958,500,131,0.2076069730586371
7959,498,146,0.2267080745341615
7960,508,132,0.20625
7961,488,132,0.2129032258064516
7962,512,135,0.20865533230293662
7963,487,144,0.22820919175911253
7964,499,140,0.2190923317683881
7965,491,145,0.2279874213836478
7966,498,147,0.22790697674418606
7967,512,135,0.20865533230293662
7968,503,134,0.21036106750392464
7969,520,131,0.2012288786482335
7970,501,139,0.2171875
7971,497,141,0.22100313479623823
7972,488,143,0.2266244057052298
7973,492,134,0.21405750798722045
7974,517,132,0.2033898305084746
7975,506,141,0.21792890262751158
7976,514,140,0.21406727828746178
7977,518,131,0.20184899845916796
7978,511,127,0.19905956112852666
7979,505,131,0.2059748427672956
7980,508,129,0.20251177394034536
7981,488,139,0.22169059011164274
7982,510,131,0.20436817472698907
7983,520,131,0.2012288786482335
7984,500,143,0.2223950233281493
7985,483,145,0.23089171974522293
7986,507,150,0.228310502283105
7987,495,133,0.21178343949044587
7988,507,135,0.2102803738317757
7989,504,128,0.20253164556962025
7990,500,135,0.2125984251968504
7991,505,128,0.20221169036334913
7992,505,133,0.2084639498432602
7993,499,139,0.21786833855799373
7994,508,129,0.20251177394034536
7995,524,131,0.2
7996,501,141,0.21962616822429906
7997,510,142,0.21779141104294478
7998,511,137,0.21141975308641975
7999,524,127,0.19508448540706605
8000,503,140,0.2177293934681182
8001,511,138,0.21263482280431434
8002,497,145,0.22585669781931464
8003,512,135,0.20865533230293662
8004,508,138,0.21362229102167182
8005,472,149,0.23993558776167473
8006,529,134,0.20211161387631976
8007,505,142,0.21947449768160743
8008,495,149,0.23136645962732919
8009,508,139,0.21483771251931993
8010,503,139,0.21651090342679127
8011,526,129,0.1969465648854962
8012,508,135,0.2099533437013997
8013,502,137,0.21439749608763695
8014,516,133,0.2049306625577812
8015,482,145,0.23125996810207336
8016,508,142,0.21846153846153846
8017,526,131,0.1993911719939117
8018,507,140,0.21638330757341576
8019,494,140,0.22082018927444794
8020,491,146,0.22919937205651492
8021,484,143,0.22807017543859648
8022,500,140,0.21875
8023,502,143,0.22170542635658916
8024,515,136,0.20890937019969277
8025,479,153,0.24208860759493672
8026,508,133,0.20748829953198128
8027,506,143,0.22033898305084745
8028,505,142,0.21947449768160743
8029,494,154,0.23765432098765432
8030,497,143,0.2234375
8031,496,142,0.2225705329153605
8032,530,128,0.1945288753799392
8033,517,135,0.20705521472392638
8034,519,135,0.20642201834862386
8035,505,134,0.20970266040688576
8036,509,141,0.2169230769230769
8037,468,159,0.2535885167464115
8038,512,131,0.20373250388802489
8039,513,135,0.20833333333333334
8040,520,121,0.18876755070202808
8041,484,147,0.2329635499207607
8042,486,139,0.2224
8043,514,137,0.21044546850998463
8044,498,140,0.219435736677116
8045,511,133,0.20652173913043478
8046,501,134,0.2110236220472441
8047,508,131,0.20500782472613457
8048,511,138,0.21263482280431434
8049,494,147,0.22932917316692666
8050,530,132,0.19939577039274925
8051,509,136,0.21085271317829457
8052,499,138,0.21664050235478807
8053,501,140,0.21840873634945399
8054,498,137,0.215748031496063
8055,513,135,0.20833333333333334
8056,501,143,0.2220496894409938
8057,501,146,0.22565687789799072
8058,477,142,0.2294022617124394
8059,496,139,0.2188976377952756
8060,514,133,0.20556414219474498
8061,495,149,0.23136645962732919
8062,517,140,0.213089802130898
8063,500,139,0.21752738654147105
8064,502,136,0.21316614420062696
8065,510,135,0.20930232558139536
8066,488,150,0.23510971786833856
8067,497,136,0.21484992101105846
8068,514,132,0.2043343653250774
8069,526,125,0.19201228878648233
8070,503,126,0.20031796502384738
8071,500,137,0.2150706436420722
8072,515,129,0.20031055900621117
8073,507,135,0.2102803738317757
8074,508,136,0.2111801242236025
8075,496,143,0.2237871674491393
8076,533,121,0.18501529051987767
8077,506,131,0.20565149136577707
8078,516,131,0.20247295208655333
8079,507,140,0.21638330757341576
8080,513,126,0.19718309859154928
8081,518,136,0.20795107033639143
8082,509,138,0.2132921174652241
8083,513,131,0.20341614906832298
8084,505,135,0.2109375
8085,514,132,0.2043343653250774
8086,506,137,0.2130637636080871
8087,506,144,0.22153846153846155
8088,523,132,0.2015267175572519
8089,504,140,0.21739130434782608
8090,498,140,0.219435736677116
8091,487,137,0.21955128205128205
8092,509,137,0.21207430340557276
8093,506,133,0.2081377151799687
8094,507,135,0.2102803738317757
8095,501,132,0.20853080568720378
8096,513,129,0.20093457943925233
8097,499,130,0.2066772655007949
8098,488,144,0.22784810126582278
8099,520,134,0.20489296636085627
8100,511,132,0.2052877138413686
8101,511,130,0.20280811232449297
8102,509,139,0.21450617283950618
8103,488,149,0.23390894819466249
8104,506,137,0.2130637636080871
8105,517,124,0.1934477379095164
8106,491,145,0.2279874213836478
8107,522,129,0.19815668202764977
8108,527,124,0.19047619047619047
8109,515,135,0.2076923076923077
8110,498,144,0.22429906542056074
8111,502,141,0.2192846034214619
8112,498,136,0.21451104100946372
8113,507,133,0.2078125
8114,527,127,0.19418960244648317
8115,502,134,0.21069182389937108
8116,513,137,0.21076923076923076
8117,514,138,0.2116564417177914
8118,507,139,0.21517027863777088
8119,496,141,0.22135007849293564
8120,522,133,0.20305343511450383
8121,491,138,0.21939586645468998
8122,511,134,0.20775193798449612
8123,496,147,0.2286158631415241
8124,484,156,0.24375
8125,502,137,0.21439749608763695
8126,490,144,0.22712933753943218
8127,514,142,0.21646341463414634
8128,501,141,0.21962616822429906
8129,485,146,0.23137876386687797
8130,514,126,0.196875
8131,495,145,0.2265625
8132,520,127,0.19629057187017002
8133,486,146,0.2310126582278481
8134,508,147,0.22442748091603054
8135,518,136,0.20795107033639143
8136,503,141,0.21894409937888198
8137,486,138,0.22115384615384615
8138,523,127,0.19538461538461538
8139,485,143,0.22770700636942676
8140,506,139,0.21550387596899226
8141,526,121,0.18701700154559506
8142,496,143,0.2237871674491393
8143,507,133,0.2078125
8144,511,140,0.21505376344086022
8145,527,128,0.19541984732824427
8146,507,137,0.2127329192546584
8147,516,133,0.2049306625577812
8148,505,136,0.2121684867394696
8149,499,139,0.21786833855799373
8150,486,144,0.22857142857142856
8151,504,134,0.21003134796238246
8152,488,150,0.23510971786833856
8153,503,140,0.2177293934681182
8154,505,136,0.2121684867394696
8155,501,143,0.2220496894409938
8156,497,137,0.21608832807570977
8157,505,132,0.20722135007849293
8158,509,135,0.2096273291925466
8159,500,143,0.2223950233281493
8160,491,149,0.2328125
8161,496,138,0.21766561514195584
8162,495,142,0.22291993720565148
8163,519,133,0.20398773006134968
8164,507,140,0.21638330757341576
8165,485,152,0.23861852433281006
8166,493,152,0.23565891472868217
8167,497,139,0.21855345911949686
8168,498,136,0.21451104100946372
8169,501,144,0.22325581395348837
8170,482,140,0.22508038585209003
8171,494,131,0.2096
8172,523,135,0.20516717325227962
8173,533,125,0.1899696048632219
8174,494,140,0.22082018927444794
8175,494,142,0.22327044025157233
8176,494,137,0.21711568938193343
8177,534,118,0.18098159509202455
8178,498,132,0.20952380952380953
8179,511,132,0.2052877138413686
8180,482,151,0.23854660347551343
8181,497,138,0.2173228346456693
8182,522,131,0.2006125574272588
8183,499,140,0.2190923317683881
8184,532,117,0.1802773497688752
8185,501,146,0.22565687789799072
8186,511,134,0.20775193798449612
8187,496,137,0.21642969984202212
8188,488,147,0.231496062992126
8189,526,127,0.19448698315467075
8190,506,135,0.21060842433697347
8191,498,137,0.215748031496063
8192,508,130,0.20376175548589343
8193,509,134,0.208398133748056
8194,514,128,0.19937694704049844
8195,501,141,0.21962616822429906
8196,494,140,0.22082018927444794
8197,507,141,0.2175925925925926
8198,504,132,0.20754716981132076
8199,505,137,0.21339563862928349
8200,492,135,0.215311004784689
8201,502,128,0.20317460317460317
8202,494,141,0.2220472440944882
8203,502,136,0.21316614420062696
8204,512,132,0.20496894409937888
8205,520,145,0.21804511278195488
8206,525,126,0.1935483870967742
8207,498,147,0.22790697674418606
8208,503,144,0.22256568778979907
8209,514,129,0.2006220839813375
8210,510,137,0.2117465224111283
8211,506,137,0.2130637636080871
8212,512,138,0.2123076923076923
8213,501,145,0.22445820433436534
8214,517,135,0.20705521472392638
8215,502,138,0.215625
8216,496,144,0.225
8217,490,149,0.23317683881064163
8218,498,145,0.2255054432348367
8219,519,127,0.19659442724458204
8220,516,126,0.19626168224299065
8221,495,150,0.23255813953488372
8222,523,133,0.2027439024390244
8223,521,133,0.20336391437308868
8224,499,140,0.2190923317683881
8225,526,134,0.20303030303030303
8226,507,136,0.2115085536547434
8227,486,144,0.22857142857142856
8228,516,144,0.21818181818181817
8229,491,142,0.22432859399684044
8230,523,132,0.2015267175572519
8231,499,145,0.2251552795031056
8232,486,146,0.2310126582278481
8233,508,140,0.21604938271604937
8234,480,146,0.23322683706070288
8235,476,144,0.23225806451612904
8236,506,135,0.21060842433697347
8237,509,137,0.21207430340557276
8238,492,146,0.22884012539184953
8239,512,142,0.21712538226299694
